place_id,place_name,source,reviewer_name,rating,review_text,review_time,relative_time,language,review_date,review_text_clean,review_length,sentiment_label,review_year,review_month
ChIJzckiGr1z4ToRMcEYnH8V9Ss,Domino's Pizza - Galle,google,DHARSHI ABEYSINGHE,5,There’s service is really good and staff is very friendly. Foods are very delicious.,1768660681,3 months ago,en,2026-01-17 14:38:01,there s service is really good and staff is very friendly foods are very delicious ,16,positive,2026,1
ChIJGSArhr1z4ToRGQnqPhd9lCk,Pizza Hut,google,Forough Sharifzadeh,5,"They were friendly, prepared the order quickly, and the pizzas were really delicious. We ordered five different pizzas, and all of them were tasty.",1767171670,4 months ago,en,2025-12-31 09:01:10,they were friendly prepared the order quickly and the pizzas were really delicious we ordered five different pizzas and all of them were tasty ,25,positive,2025,12
ChIJGSArhr1z4ToRGQnqPhd9lCk,Pizza Hut,google,jeffo,1,"Horrendous cashier who focused on the cricket match behind me, while I was making my order, kept not getting what I said and I had to keep repeating it, wasn't even apologetic at all. Loud music (dubstep, seriously?) kept playing in the background on loop, very annoying. Food is subpar, while the strawberry milkshake tasted so fake.",1767809122,4 months ago,en,2026-01-07 18:05:22,horrendous cashier who focused on the cricket match behind me while i was making my order kept not getting what i said and i had to keep repeating it wasn t even apologetic at all loud music dubstep seriously kept playing in the background on loop very annoying food is subpar while the strawberry milkshake tasted so fake ,59,negative,2026,1
ChIJGSArhr1z4ToRGQnqPhd9lCk,Pizza Hut,google,Javed Kapadia,5,"Not your typical Pizza Hut for the average American- they have a chicken tikka pizza, halal pepperoni pizza and more! Pizza tastes much more fresher than back home as well.",1765725847,4 months ago,en,2025-12-14 15:24:07,not your typical pizza hut for the average american they have a chicken tikka pizza halal pepperoni pizza and more pizza tastes much more fresher than back home as well ,31,positive,2025,12
ChIJt8ptRr9z4ToRW0_BJDeaezM,Little Lanka Bakers,google,WVRN Kithsiri,4,"A chain of Restaurants in Galle district. Little Lanka is famous for Bakery products and Birthday cake etc. They have outlets near almost all important places in the city of Galle. However,  the floor and interior cleanliness must be improved. Staff should be given at least a little training regarding importance of customer care.",1608871134,5 years ago,en,2020-12-25 04:38:54,a chain of restaurants in galle district little lanka is famous for bakery products and birthday cake etc they have outlets near almost all important places in the city of galle however the floor and interior cleanliness must be improved staff should be given at least a little training regarding importance of customer care ,55,positive,2020,12
ChIJt8ptRr9z4ToRW0_BJDeaezM,Little Lanka Bakers,google,Mayanthi Weerasinghe,5,"This little Lanka bakery  not a restaurant but there is table and chairs to have bakery items while having a smack or snack  was closed last year 2021 November,,I captured these photos in 2020 year,,,this restaurant bakers located at wakwella road junction the road path goes to china korutuwa,(in middle lane) and this is one way and Havelock road name mentioned before just right turn to comparative hospital at wakwella road Galle and also tiny and priyanai (with Milo advertisment above in 2020)food boutique is right front of.",1653204686,3 years ago,en,2022-05-22 07:31:26,this little lanka bakery not a restaurant but there is table and chairs to have bakery items while having a smack or snack was closed last year 2021 november i captured these photos in 2020 year this restaurant bakers located at wakwella road junction the road path goes to china korutuwa in middle lane and this is one way and havelock road name mentioned before just right turn to comparative hospital at wakwella road galle and also tiny and priyanai with milo advertisment above in 2020 food boutique is right front of ,93,positive,2022,5
ChIJt8ptRr9z4ToRW0_BJDeaezM,Little Lanka Bakers,google,daya g,5,Loved it,1523367512,8 years ago,en,2018-04-10 13:38:32,loved it,2,positive,2018,4
ChIJt8ptRr9z4ToRW0_BJDeaezM,Little Lanka Bakers,google,Naja Mohamed,4,A good cake place,1546045439,7 years ago,en,2018-12-29 01:03:59,a good cake place,4,positive,2018,12
That said, the staff were wonderful and incredibly kind, which made the experience even better. Overall, a beautiful beachfront stay with relaxed vibes, great food," and warm hospitality. Would definitely recommend! 🌊✨""",1771950921,2 months ago,en,2026-02-24 16:35:21, and warm hospitality would definitely recommend ,8,negative,2026,2
ChIJH9jG4FFy4ToRdRd98jyyY80,The Shack Beach Cafe,google,Michellee Fox,5,What a beautiful place literally with the waves crashing in front of you.  I was here early in the day but it feels like this would be a good place to hang out at night time also. The sushi was just ok. But the Korean sticky wings were amazing.  I recommend for the beach vibes and relax environment,1766307717,4 months ago,en,2025-12-21 09:01:57,what a beautiful place literally with the waves crashing in front of you i was here early in the day but it feels like this would be a good place to hang out at night time also the sushi was just ok but the korean sticky wings were amazing i recommend for the beach vibes and relax environment,58,positive,2025,12
ChIJH9jG4FFy4ToRdRd98jyyY80,The Shack Beach Cafe,google,Michael Vujic,5,"Best beach bar in dewata! The staff are so welcoming and always on top of service. The drinks are well priced and the surfboards are really good quality. Went here over 10 times during my stay in Galle, so good!",1767016202,4 months ago,en,2025-12-29 13:50:02,best beach bar in dewata the staff are so welcoming and always on top of service the drinks are well priced and the surfboards are really good quality went here over 10 times during my stay in galle so good ,41,positive,2025,12
ChIJ60drkMVz4ToRjZorVar28A8,Malee's Restaurant,google,Shamil Abyeratne,5,Great taste 😍,1550636840,7 years ago,en,2019-02-20 04:27:20,great taste ,3,positive,2019,2
ChIJ60drkMVz4ToRjZorVar28A8,Malee's Restaurant,google,Harsha Weerasinghe,5,Very good foods,1637434131,4 years ago,en,2021-11-20 18:48:51,very good foods,3,positive,2021,11
ChIJ60drkMVz4ToRjZorVar28A8,Malee's Restaurant,google,ravin mahilal,4,Easy access,1509113916,8 years ago,en,2017-10-27 14:18:36,easy access,2,positive,2017,10
ChIJEYXBbOlz4ToR7fSVWvklv8g,Hotel Hasara,google,Piyumi Rajakaruna,5,"We order food for annual alms giving on Poyaday every year for those who observed seela. Food was very clean, packed nicely & very tasty. Friendly staff who reminds the order 1 day before the event and prepared ontime",1762347286,6 months ago,en,2025-11-05 12:54:46,we order food for annual alms giving on poyaday every year for those who observed seela food was very clean packed nicely very tasty friendly staff who reminds the order 1 day before the event and prepared ontime,38,positive,2025,11
ChIJEYXBbOlz4ToR7fSVWvklv8g,Hotel Hasara,google,Weeramuni Mayuranga,5,"Great place,Good Food ambient vibe & nice service of the working people and the management",1769126432,3 months ago,en,2026-01-23 00:00:32,great place good food ambient vibe nice service of the working people and the management,15,positive,2026,1
ChIJEYXBbOlz4ToR7fSVWvklv8g,Hotel Hasara,google,Bosandun G. Dias,5,We had the best stay at hasara. Friendly staff and food was really nice. The room was very spacious and clean. Convenient location.,1759457487,7 months ago,en,2025-10-03 02:11:27,we had the best stay at hasara friendly staff and food was really nice the room was very spacious and clean convenient location ,24,positive,2025,10
ChIJEYXBbOlz4ToR7fSVWvklv8g,Hotel Hasara,google,Risitha Wakishta Arachchi,4,Good food and service. Rooms are worth the price. Meals are also very worth the price and tasty,1764821474,5 months ago,en,2025-12-04 04:11:14,good food and service rooms are worth the price meals are also very worth the price and tasty,18,positive,2025,12
ChIJEYXBbOlz4ToR7fSVWvklv8g,Hotel Hasara,google,Chamith Lahiru,4,"The food was okay, but not up to the standard I expected based on previous years. The chicken fried rice, rice and curry were below expectations in terms of flavor and quality. However, the set menu and nasi goreng rice were quite good. Even though I'm giving 4 stars, I’m not fully satisfied as the overall experience didn’t match what I’ve enjoyed here in the past. Hoping to see the consistency return.",1748283399,11 months ago,en,2025-05-26 18:16:39,the food was okay but not up to the standard i expected based on previous years the chicken fried rice rice and curry were below expectations in terms of flavor and quality however the set menu and nasi goreng rice were quite good even though i m giving 4 stars i m not fully satisfied as the overall experience didn t match what i ve enjoyed here in the past hoping to see the consistency return ,77,positive,2025,5
